tick;price
5885;79,137
5886;68,455
5887;72,644
5888;71,355
5889;78,741
5890;68,455
5891;69,495
5892;69,195
5893;69,495
5894;45,465
5895;57,758
5896;44,608
5897;49,571
5898;36,621
5899;42,091
5900;35,547
5901;39,947
5902;32,758
5903;42,29
5904;31,994
5905;45,239
5906;39,853
5907;49,571
5908;31,994
5909;49,847
5910;44,387
5911;69,195
5912;41,607
5913;69,195
5914;67,582
5915;76,524
5916;69,195
5917;80,336
5918;77,402
5919;90,423
5920;77,402
5921;94,776
5922;83,937
5923;150,952
5924;96,721
5925;206,31
5926;94,499
5927;212,504
5928;261,65
5929;175,288
5930;135,065
5931;149,575
5932;133,582
5933;250,619
5934;143,219
5935;274,733
5936;107,53
5937;131,379
5938;130,943
5939;131,379
5940;83,078
5941;87,88
5942;82,416
5943;87,88
5944;77,402
5945;78,741
5946;78,741
5947;79,137
5948;71,355
5949;77,218
5950;74,683
5951;77,402
5952;66,356
5953;68,455
5954;67,582
5955;69,195
5956;50,708
5957;67,582
5958;50,851
5959;67,582
5960;46,467
5961;50,708
5962;47,206
5963;52,049
5964;50,851
5965;67,582
5966;52,049
5967;67,582
5968;69,195
5969;69,495
5970;69,195
5971;69,495
5972;78,741
5973;80,336
5974;78,741
5975;80,336
5976;214,529
5977;152,112
5978;111,043
5979;99,761
5980;266,938
5981;168,735
5982;130,943
5983;129,879
5984;116,135
5985;130,943
5986;107,53
5987;130,943
5988;90,122
5989;130,943
5990;80,336
5991;81,983
5992;77,402
5993;78,741
5994;73,17
5995;78,741
5996;72,326
5997;78,741
5998;71,242
5999;78,741
6000;69,495
6001;78,741
6002;69,495
6003;78,741
6004;69,195
6005;77,402
6006;69,495
6007;81,983
6008;53,629
6009;72,644
6010;69,495
6011;79,137
6012;96,096
6013;202,26
6014;96,721
6015;172,667
6016;87,88
6017;173,423
6018;92,647
6019;212,886
6020;158,331
6021;149,889
6022;132,801
6023;138,224
6024;343,483
6025;205,006
6026;153,972
6027;147,648
6028;143,219
6029;167,519
6030;143,219
6031;167,519
6032;129,879
6033;138,224
6034;129,879
6035;138,224
6036;107,53
6037;203,114
6038;113,514
6039;187,342
6040;83,937
6041;130,943
6042;83,937
6043;130,943
6044;72,179
6045;78,741
6046;72,644
6047;78,741
6048;67,582
6049;69,495
6050;67,582
6051;69,495
6052;49,571
6053;69,195
6054;50,708
6055;69,34
6056;45,395
6057;68,455
6058;45,395
6059;68,455
6060;47,452
6061;69,195
6062;47,329
6063;69,195
6064;69,195
6065;74,955
6066;69,195
6067;74,683
6068;79,137
6069;83,937
6070;78,741
6071;83,937
6072;238,808
6073;162,908
6074;117,941
6075;114,363
6076;209,189
6077;235,478
6078;133,582
6079;134,717
6080;212,886
6081;225,715
6082;129,879
6083;129,879
6084;107,53
6085;129,879
6086;92,977
6087;129,879
6088;83,937
6089;84,602
6090;78,741
6091;78,741
6092;74,29
6093;77,402
6094;71,873
6095;77,402
6096;71,242
6097;78,741
6098;76,116
6099;79,137
6100;72,644
6101;79,137
6102;78,741
6103;83,937
6104;78,741
6105;83,937
6106;81,983
6107;124,625
6108;83,937
6109;145,922
6110;90,122
6111;206,31
6112;93,74
6113;180,963
6114;131,268
6115;213,932
6116;156,732
6117;152,159
6118;135,053
6119;217,659
6120;379,079
6121;255,273
6122;158,318
6123;149,575
6124;147,76
6125;274,733
6126;155,304
6127;167,519
6128;131,868
6129;138,224
6130;133,582
6131;139,199
6132;108,338
6133;130,943
6134;113,378
6135;130,943
6136;87,88
6137;129,879
6138;90,122
6139;129,879
6140;73,17
6141;76,116
6142;73,17
6143;77,402
6144;69,195
6145;69,495
6146;69,195
6147;69,495
6148;66,356
6149;67,582
6150;62,19
6151;68,455
6152;54,65
6153;67,582
6154;52,206
6155;67,582
6156;67,582
6157;67,582
6158;53,629
6159;68,455
6160;69,195
6161;69,495
6162;69,195
6163;69,495
6164;78,741
6165;80,336
6166;78,741
6167;80,336
6168;255,498
6169;158,456
6170;121,546
6171;109,027
6172;274,733
6173;175,288
6174;131,379
6175;134,717
6176;114,265
6177;133,582
6178;107,53
6179;130,943
6180;81,983
6181;87,88
6182;75,718
6183;78,741
6184;73,17
6185;78,741
6186;69,829
6187;78,741
6188;69,495
6189;78,741
6190;68,318
6191;73,317
6192;54,746
6193;69,495
6194;50,883
6195;69,495
6196;47,206
6197;69,495
6198;52,669
6199;74,683
6200;67,582
6201;77,402
6202;69,495
6203;82,416
6204;69,495
6205;83,484
6206;79,137
6207;127,042
6208;79,779
6209;142,288
6210;87,88
6211;212,886
6212;150,052
6213;141,289
6214;109,027
6215;206,31
6216;379,079
6217;194,52
6218;152,115
6219;141,18
6220;139,199
6221;158,103
6222;136,423
6223;155,304
6224;107,53
6225;134,717
6226;106,598
6227;187,342
6228;79,538
6229;87,88
6230;78,741
6231;82,416
6232;71,843
6233;78,741
6234;71,426
6235;78,741
6236;54,746
6237;69,495
6238;54,65
6239;69,495
6240;42,29
6241;49,571
6242;42,091
6243;48,489
6244;39,546
6245;43,845
6246;39,853
6247;44,608
6248;39,486
6249;42,29
6250;39,497
6251;42,39
6252;40,946
6253;45,395
6254;40,946
6255;45,395
6256;44,608
6257;67,582
6258;44,387
6259;67,582
6260;69,495
6261;76,346
6262;69,34
6263;77,218
6264;160,316
6265;151,513
6266;83,937
6267;83,937
6268;184,226
6269;152,112
6270;83,937
6271;87,88
6272;82,416
6273;87,88
6274;77,218
6275;77,596
6276;71,426
6277;74,683
6278;69,195
6279;69,34
6280;48,928
6281;52,206
6282;41,607
6283;41,607
6284;39,486
6285;41,509
6286;35,015
6287;41,607
6288;32,926
6289;41,509
6290;31,994
6291;42,091
6292;31,346
6293;44,387
6294;40,946
6295;48,489
6296;31,346
6297;48,354
6298;45,987
6299;69,34
6300;68,455
6301;76,346
6302;76,116
6303;82,539
6304;78,741
6305;93,948
6306;83,937
6307;124,625
6308;184,226
6309;212,504
6310;137,13
6311;132,355
6312;241,459
6313;186,523
6314;134,717
6315;144,894
6316;130,943
6317;143,219
6318;129,879
6319;141,18
6320;83,937
6321;130,943
6322;83,937
6323;166,508
6324;72,179
6325;78,741
6326;73,317
6327;78,741
6328;69,495
6329;78,741
6330;69,495
6331;78,741
6332;50,851
6333;69,34
6334;50,108
6335;69,495
6336;44,608
6337;67,582
6338;44,608
6339;67,582
6340;39,853
6341;42,29
6342;39,853
6343;42,39
6344;39,486
6345;44,387
6346;39,947
6347;44,608
6348;38,186
6349;42,39
6350;39,853
6351;44,387
6352;39,947
6353;45,287
6354;40,946
6355;44,608
6356;40,946
6357;45,287
6358;41,509
6359;47,206
6360;42,39
6361;66,626
6362;44,387
6363;52,206
6364;69,195
6365;69,495
6366;50,708
6367;67,582
6368;69,195
6369;69,195
6370;41,607
6371;41,607
6372;41,607
6373;41,607
6374;34,237
6375;34,457
6376;31,994
6377;39,853
6378;20,244
6379;40,946
6380;8,591
6381;35,788
6382;6,947
6383;37,05
6384;4,471
6385;35,406
6386;4,849
6387;35,406
6388;1,881
6389;34,134
6390;9,374
6391;37,306
6392;1,881
6393;35,788
6394;11,993
6395;40,946
6396;11,993
6397;41,607
6398;39,853
6399;48,464
6400;49,571
6401;68,455
6402;55,073
6403;73,503
6404;75,387
6405;80,336
6406;77,402
6407;80,995
6408;91,96
6409;92,849
6410;78,741
6411;78,741
6412;71,355
6413;69,495
6414;54,957
6415;69,195
6416;40,946
6417;42,39
6418;39,546
6419;41,607
6420;32,926
6421;42,091
6422;32,758
6423;42,39
6424;31,994
6425;42,091
6426;31,503
6427;42,091
6428;9,262
6429;39,853
6430;11,993
6431;41,509
6432;5,404
6433;35,788
6434;9,374
6435;37,05
6436;3,616
6437;30,576
6438;5,924
6439;32,478
6440;-10,882
6441;30,62
6442;7,162
6443;30,62
6444;-12,171
6445;30,576
6446;-5,079
6447;30,408
6448;-7,454
6449;30,576
6450;5,508
6451;30,576
6452;-10,129
6453;30,576
6454;5,508
6455;31,034
6456;7,162
6457;30,62
6458;1,242
6459;30,576
6460;9,374
6461;30,62
6462;-12,171
6463;29,464
6464;29,464
6465;29,717
6466;-15,766
6467;13,238
6468;-1,074
6469;24,057
6470;-15,889
6471;-2,627
6472;-7,196
6473;-6,501
6474;-17,085
6475;2,422
6476;-9,841
6477;1,874
6478;-17,501
6479;1,657
6480;-17,534
6481;1,318
6482;-17,722
6483;1,318
6484;-23,208
6485;-0,3
6486;-19,026
6487;-0,3
6488;-24,707
6489;-0,3
6490;-14,407
6491;13,238
6492;-11,211
6493;29,464
6494;5,508
6495;35,788
6496;9,374
6497;37,306
6498;12,152
6499;41,607
6500;59,725
6501;69,195
6502;51,224
6503;68,455
6504;81,055
6505;83,484
6506;74,683
6507;76,116
6508;78,741
6509;79,137
6510;69,495
6511;73,317
6512;42,39
6513;48,489
6514;42,091
6515;47,452
6516;39,486
6517;42,29
6518;39,486
6519;42,268
6520;36,106
6521;42,39
6522;39,853
6523;44,608
6524;31,994
6525;44,387
6526;39,947
6527;44,608
6528;17,209
6529;42,29
6530;39,853
6531;42,39
6532;9,302
6533;41,607
6534;12,152
6535;42,39
6536;10,905
6537;41,607
6538;12,152
6539;41,607
6540;39,853
6541;43,835
6542;39,853
6543;42,29
6544;44,2
6545;48,354
6546;42,39
6547;53,527
6548;69,34
6549;73,503
6550;67,582
6551;69,495
6552;187,342
6553;150,052
6554;84,649
6555;82,416
6556;92,855
6557;91,553
6558;78,741
6559;78,741
6560;78,741
6561;78,741
6562;72,326
6563;76,116
6564;67,582
6565;67,582
6566;48,928
6567;50,851
6568;44,387
6569;45,987
6570;39,827
6571;39,947
6572;39,486
6573;41,509
6574;35,015
6575;41,791
6576;34,411
6577;42,091
6578;34,411
6579;43,629
6580;34,237
6581;44,608
6582;41,607
6583;53,527
6584;40,946
6585;50,708
6586;48,489
6587;69,495
6588;68,455
6589;76,524
6590;76,116
6591;83,937
6592;76,116
6593;90,734
6594;83,937
6595;166,508
6596;150,052
6597;212,504
6598;131,268
6599;141,303
6600;281,636
6601;186,523
6602;146,134
6603;134,717
6604;134,717
6605;147,76
6606;133,582
6607;143,219
6608;106,598
6609;172,667
6610;103,335
6611;138,214
6612;73,317
6613;78,741
6614;73,17
6615;78,741
6616;68,455
6617;69,495
6618;67,582
6619;69,495
6620;44,608
6621;68,455
6622;46,467
6623;69,195
6624;39,486
6625;42,091
6626;39,853
6627;44,387
6628;35,015
6629;42,29
6630;39,853
6631;44,387
6632;32,758
6633;42,29
6634;32,758
6635;42,29
6636;39,853
6637;44,387
6638;39,853
6639;44,608
6640;42,39
6641;50,851
6642;42,39
6643;64,216
6644;69,495
6645;76,524
6646;69,195
6647;73,317
6648;184,226
6649;150,052
6650;83,937
6651;82,416
6652;187,342
6653;152,112
6654;81,983
6655;82,416
6656;77,218
6657;78,741
6658;72,179
6659;76,116
6660;69,34
6661;69,495
6662;54,746
6663;67,582
6664;47,206
6665;52,206
6666;41,607
6667;42,39
6668;39,486
6669;40,946
6670;35,015
6671;40,946
6672;32,926
6673;41,607
6674;31,994
6675;42,091
6676;31,994
6677;43,845
6678;39,853
6679;45,395
6680;31,346
6681;47,206
6682;45,287
6683;68,455
6684;47,589
6685;72,644
6686;69,495
6687;78,741
6688;53,748
6689;77,402
6690;76,116
6691;83,484
6692;107,685
6693;212,504
6694;105,82
6695;180,963
6696;269,612
6697;168,735
6698;129,879
6699;129,879
6700;129,879
6701;143,219
6702;116,135
6703;143,219
6704;83,937
6705;166,508
6706;81,983
6707;129,879
6708;69,495
6709;79,137
6710;69,495
6711;80,537
6712;62,19
6713;69,495
6714;67,582
6715;76,116
6716;41,607
6717;67,582
6718;42,091
6719;68,455
6720;36,106
6721;46,226
6722;39,947
6723;47,329
6724;34,411
6725;45,395
6726;39,853
6727;47,329
6728;34,237
6729;45,395
6730;39,853
6731;46,467
6732;41,509
6733;50,708
6734;41,509
6735;52,206
6736;47,206
6737;69,195
6738;46,467
6739;69,34
6740;75,92
6741;81,055
6742;69,495
6743;80,336
6744;200,741
6745;155,156
6746;87,88
6747;89,224
6748;166,508
6749;206,31
6750;81,983
6751;83,937
6752;77,218
6753;78,741
6754;71,426
6755;77,596
6756;68,455
6757;69,195
6758;46,467
6759;52,049
6760;42,29
6761;45,395
6762;39,486
6763;41,607
6764;36,621
6765;42,091
6766;34,411
6767;42,29
6768;32,926
6769;44,608
6770;32,758
6771;45,287
6772;35,483
6773;45,987
6774;41,509
6775;64,216
6776;40,41
6777;67,582
6778;47,589
6779;74,12
6780;50,108
6781;76,346
6782;71,355
6783;83,484
6784;69,495
6785;87,88
6786;81,983
6787;145,922
6788;87,88
6789;219,424
6790;139,737
6791;138,812
6792;136,215
6793;228,262
6794;131,379
6795;213,932
6796;273,361
6797;255,273
6798;147,76
6799;144,92
6800;112,837
6801;133,582
6802;114,184
6803;133,582
6804;80,537
6805;87,88
6806;80,537
6807;87,88
6808;78,741
6809;81,983
6810;78,741
6811;81,983
6812;69,829
6813;78,741
6814;75,331
6815;78,741
6816;44,608
6817;52,049
6818;45,287
6819;67,582
6820;41,202
6821;44,387
6822;41,509
6823;44,608
6824;39,827
6825;41,625
6826;39,853
6827;42,091
6828;41,607
6829;45,287
6830;41,607
6831;45,395
6832;50,851
6833;69,195
6834;50,851
6835;69,195
6836;78,741
6837;80,537
6838;78,741
6839;80,336
6840;234,761
6841;156,732
6842;114,319
6843;113,209
6844;218,085
6845;158,456
6846;92,977
6847;129,879
6848;83,937
6849;83,937
6850;73,17
6851;74,683
6852;69,195
6853;69,195
6854;48,354
6855;52,206
6856;44,608
6857;47,329
6858;39,827
6859;41,607
6860;39,546
6861;42,091
6862;36,106
6863;42,29
6864;34,411
6865;44,608
6866;37,84
6867;45,287
6868;32,926
6869;46,467
6870;41,607
6871;67,582
6872;39,853
6873;52,206
6874;45,287
6875;69,495
6876;50,851
6877;76,116
6878;69,495
6879;82,416
6880;78,741
6881;94,776
6882;83,937
6883;187,342
6884;144,554
6885;142,567
6886;113,129
6887;203,114
6888;241,459
6889;234,761
6890;147,092
6891;138,123
6892;212,886
6893;287,342
6894;147,76
6895;271,508
6896;112,837
6897;130,943
6898;108,818
6899;130,943
6900;78,741
6901;79,137
6902;78,741
6903;78,741
6904;71,426
6905;77,215
6906;73,667
6907;78,741
6908;55,134
6909;68,455
6910;67,582
6911;69,195
6912;44,326
6913;45,395
6914;42,39
6915;45,395
6916;39,947
6917;41,607
6918;39,947
6919;41,607
6920;39,827
6921;41,509
6922;39,853
6923;41,509
6924;40,946
6925;41,607
6926;41,509
6927;41,607
6928;45,287
6929;47,206
6930;45,287
6931;47,452
6932;72,644
6933;76,116
6934;71,355
6935;76,346
6936;213,932
6937;152,112
6938;100,41
6939;92,66
6940;273,361
6941;161,645
6942;115,38
6943;108,082
6944;87,88
6945;87,88
6946;77,252
6947;77,402
6948;71,426
6949;74,683
6950;67,582
6951;67,582
6952;41,509
6953;41,607
6954;36,621
6955;40,946
6956;67,582
6957;69,195
6958;45,287
6959;50,851
6960;39,853
6961;42,29
6962;36,621
6963;42,29
6964;35,015
6965;44,387
6966;40,946
6967;47,329
6968;34,43
6969;45,395
6970;42,29
6971;68,455
6972;50,708
6973;72,644
6974;69,495
6975;80,537
6976;76,116
6977;87,88
6978;83,937
6979;119,369
6980;142,288
6981;212,886
6982;129,544
6983;134,481
6984;206,31
6985;211,5
6986;129,879
6987;130,943
6988;112,837
6989;128,231
6990;92,485
6991;90,122
6992;69,829
6993;71,355
6994;67,582
6995;67,582
6996;39,853
6997;39,853
6998;35,015
6999;39,853
7000;31,227
7001;38,846
7002;15,291
7003;39,853
7004;3,616
7005;29,464
7006;-0,916
7007;29,717
7008;-12,171
7009;29,464
7010;-15,643
7011;26,503
7012;-17,534
7013;1,657
7014;-17,534
7015;26,503
7016;-17,722
7017;-2,587
7018;-19,601
7019;1,904
7020;-19,101
7021;1,657
7022;-18,441
7023;0,175
7024;-18,441
7025;0,175
7026;-19,601
7027;-0,301
7028;-17,299
7029;0,175
7030;-19,68
7031;0,752
7032;-11,211
7033;1,657
7034;-19,68
7035;1,904
7036;31,034
7037;34,134
7038;6,49
7039;2,095
7040;30,576
7041;7,966
7042;-15,643
7043;13,238
7044;29,464
7045;5,508
7046;-16,822
7047;4,306
7048;-15,319
7049;26,503
7050;-15,061
7051;13,238
7052;-17,534
7053;4,306
7054;-17,409
7055;29,464
7056;-17,534
7057;24,057
7058;-11,797
7059;13,238
7060;-19,68
7061;4,306
7062;-11,797
7063;1,657
7064;-20,044
7065;4,306
7066;-11,797
7067;29,464
7068;-10,912
7069;24,057
7070;-9,99
7071;29,464
7072;9,374
7073;31,034
7074;8,26
7075;30,62
7076;34,134
7077;39,947
7078;39,853
7079;41,607
7080;45,287
7081;51,664
7082;46,226
7083;52,032
7084;46,467
7085;53,527
7086;42,091
7087;44,608
7088;9,445
7089;39,853
7090;9,302
7091;35,788
7092;3,976
7093;29,717
7094;3,976
7095;29,464
7096;-12,171
7097;26,503
7098;-15,643
7099;26,503
7100;-19,478
7101;0,175
7102;-20,453
7103;0,175
7104;-23,113
7105;-3,144
7106;-23,132
7107;-1,006
7108;-26,515
7109;-2,587
7110;-24,578
7111;-3,382
7112;-32,365
7113;-3,497
7114;-31,987
7115;-4,52
7116;-31,458
7117;-5,487
7118;-24,386
7119;-5,883
7120;-25,77
7121;-6,876
7122;-27,868
7123;-7,517
7124;-27,269
7125;-8,318
7126;-26,492
7127;-9,06
7128;-29,373
7129;-9,525
7130;-27,019
7131;-10,732
7132;1,657
7133;3,863
7134;-21,128
7135;-23,621
7136;4,306
7137;13,238
7138;-13,519
7139;-15,325
7140;26,503
7141;29,464
7142;-17,219
7143;0,175
7144;1,904
7145;13,238
7146;-17,534
7147;1,904
7148;24,057
7149;20,396
7150;-15,078
7151;13,238
7152;-17,534
7153;4,306
7154;-17,534
7155;1,904
7156;-23,113
7157;0,175
7158;-20,585
7159;0,175
7160;-26,515
7161;-0,3
7162;-20,585
7163;5,452
7164;-26,511
7165;-0,3
7166;-15,003
7167;8,806
7168;-11,797
7169;8,806
7170;-14,674
7171;13,238
7172;29,464
7173;31,034
7174;8,548
7175;29,464
7176;37,306
7177;39,853
7178;13,334
7179;39,421
7180;45,287
7181;50,063
7182;41,607
7183;41,607
7184;7,148
7185;39,853
7186;11,993
7187;39,853
7188;6,947
7189;37,05
7190;11,993
7191;37,306
7192;12,152
7193;39,853
7194;8,657
7195;35,788
7196;-0,916
7197;30,408
7198;7,966
7199;30,576
7200;-16,822
7201;29,464
7202;-15,659
7203;29,464
7204;-17,722
7205;13,238
7206;-10,912
7207;26,503
7208;-15,4
7209;24,057
7210;-10,912
7211;13,238
7212;-15,4
7213;24,057
7214;-9,99
7215;29,464
7216;29,464
7217;30,62
7218;2,095
7219;29,464
7220;35,788
7221;39,421
7222;11,323
7223;15,995
7224;69,495
7225;73,503
7226;67,582
7227;67,582
7228;75,92
7229;72,23
7230;67,582
7231;67,582
7232;69,195
7233;69,195
7234;45,395
7235;45,287
7236;41,607
7237;41,607
7238;34,43
7239;34,411
7240;32,758
7241;39,853
7242;31,346
7243;35,034
7244;31,346
7245;41,509
7246;29,064
7247;40,946
7248;26,011
7249;42,091
7250;40,946
7251;42,39
7252;39,947
7253;42,091
7254;41,607
7255;46,226
7256;39,947
7257;45,287
7258;44,387
7259;64,216
7260;46,665
7261;68,455
7262;68,455
7263;73,503
7264;50,708
7265;69,495
7266;73,503
7267;80,336
7268;80,336
7269;88,972
7270;87,88
7271;96,096
7272;203,114
7273;155,156
7274;115,38
7275;113,901
7276;106,598
7277;134,615
7278;129,879
7279;187,342
7280;80,537
7281;87,88
7282;81,983
7283;87,88
7284;71,873
7285;78,741
7286;76,116
7287;78,741
7288;66,356
7289;69,195
7290;67,582
7291;69,34
7292;41,509
7293;44,608
7294;41,607
7295;47,206
7296;35,015
7297;41,509
7298;36,606
7299;41,607
7300;32,926
7301;41,607
7302;39,853
7303;42,29
7304;32,758
7305;41,607
7306;39,853
7307;42,091
7308;31,994
7309;41,607
7310;39,853
7311;41,607
7312;42,29
7313;47,329
7314;44,387
7315;48,354
7316;69,495
7317;74,955
7318;69,495
7319;69,495
7320;127,042
7321;99,478
7322;82,006
7323;80,71
7324;166,508
7325;93,979
7326;80,55
7327;78,741
7328;80,336
7329;80,537
7330;75
7331;74,396
7332;71,873
7333;71,426
7334;69,195
7335;68,977
7336;42,29
7337;42,29
7338;39,853
7339;39,853
7340;71,355
7341;75,044
7342;69,195
7343;69,495
7344;67,582
7345;69,195
7346;50,851
7347;69,195
7348;50,851
7349;69,34
7350;67,582
7351;69,495
7352;52,049
7353;69,495
7354;69,495
7355;80,336
7356;69,495
7357;81,983
7358;81,983
7359;91,125
7360;78,741
7361;82,416
7362;80,537
7363;87,88
7364;82,416
7365;106,194
7366;113,781
7367;180,963
7368;212,886
7369;146,428
7370;97,019
7371;184,226
7372;131,379
7373;212,886
7374;129,544
7375;129,879
7376;73,605
7377;77,402
7378;73,17
7379;77,402
7380;66,98
7381;67,582
7382;62,19
7383;69,195
7384;41,607
7385;45,287
7386;41,202
7387;42,29
7388;31,994
7389;39,853
7390;31,994
7391;42,075
7392;9,445
7393;35,788
7394;9,262
7395;35,788
7396;6,094
7397;29,464
7398;4,471
7399;35,406
7400;7,966
7401;32,478
7402;9,374
7403;35,406
7404;9,374
7405;32,478
7406;5,896
7407;32,478
7408;9,374
7409;35,788
7410;8,26
7411;35,788
7412;41,607
7413;42,39
7414;40,946
7415;42,29
7416;73,743
7417;74,683
7418;69,195
7419;69,195
7420;80,336
7421;79,137
7422;69,495
7423;69,34
7424;77,402
7425;78,741
7426;69,195
7427;69,195
7428;48,928
7429;53,629
7430;45,465
7431;48,354
7432;47,329
7433;47,206
7434;41,202
7435;41,415
7436;35,015
7437;39,853
7438;32,926
7439;41,607
7440;32,926
7441;40,946
7442;31,994
7443;39,947
7444;17,209
7445;41,509
7446;15,291
7447;40,946
7448;9,262
7449;39,853
7450;12,152
7451;42,091
7452;16,187
7453;40,946
7454;39,853
7455;44,628
7456;42,091
7457;47,206
7458;52,032
7459;67,582
7460;67,582
7461;73,503
7462;73,503
7463;78,741
7464;82,801
7465;93,948
7466;80,537
7467;81,983
7468;83,937
7469;87,88
7470;78,741
7471;78,741
7472;48,928
7473;68,455
7474;48,489
7475;67,582
7476;39,546
7477;41,509
7478;38,247
7479;40,946
7480;31,994
7481;41,607
7482;31,994
7483;41,607
7484;9,262
7485;37,05
7486;12,152
7487;40,946
7488;6,947
7489;35,788
7490;9,374
7491;37,05
7492;3,976
7493;32,478
7494;9,374
7495;35,406
7496;6,788
7497;32,478
7498;9,374
7499;35,788
7500;12,152
7501;39,853
7502;12,152
7503;39,853
7504;39,947
7505;42,29
7506;39,947
7507;41,607
7508;59,725
7509;64,216
7510;45,287
7511;50,708
7512;79,137
7513;81,055
7514;78,741
7515;78,741
7516;83,937
7517;80,537
7518;69,495
7519;69,195
7520;69,195
7521;68,455
7522;45,395
7523;44,387
7524;39,947
7525;39,546
7526;34,411
7527;34,237
7528;32,758
7529;31,994
7530;26,011
7531;39,853
7532;17,209
7533;37,05
7534;9,445
7535;39,853
7536;9,302
7537;39,853
7538;11,993
7539;39,853
7540;9,262
7541;35,788
7542;12,152
7543;40,946
7544;7,148
7545;40,946
7546;39,853
7547;44,628
7548;21,923
7549;42,39
7550;42,091
7551;50,708
7552;42,39
7553;60,153
7554;64,676
7555;69,495
7556;73,503
7557;78,741
7558;78,741
7559;80,537
7560;102,109
7561;90,466
7562;79,35
7563;77,402
7564;81,983
7565;80,336
7566;69,495
7567;69,495
7568;44,81
7569;47,206
7570;42,39
7571;46,467
7572;34,43
7573;41,509
7574;34,411
7575;40,946
7576;26,011
7577;41,509
7578;29,94
7579;42,29
7580;6,947
7581;35,788
7582;10,726
7583;35,788
7584;4,471
7585;35,406
7586;9,374
7587;35,788
7588;1,881
7589;30,576
7590;9,374
7591;35,788
7592;-12,171
7593;29,717
7594;9,374
7595;30,576
7596;2,095
7597;30,408
7598;9,01
7599;31,034
7600;35,406
7601;37,05
7602;10,09
7603;35,788
7604;44,387
7605;46,029
7606;41,607
7607;42,39
7608;73,503
7609;75,92
7610;69,195
7611;69,195
7612;78,741
7613;73,317
7614;67,582
7615;68,455
7616;71,355
7617;69,495
7618;45,395
7619;44,608
7620;39,853
7621;36,621
7622;32,758
7623;31,994
